Pos=NNS I
Pos=IN O
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=VBD O
Pos=IN O
Pos=NNS I
Pos=RB O
Pos=IN O
Pos=NN I
Pos=NNS I
Pos=MD O
Pos=VB O
Pos=NNS I
Pos=IN O
Pos=JJR I
Pos=NN I
Pos=NNS I
Pos=. O

Pos=RB O
Pos=, O
Pos=DT I
Pos=NN I
Pos=VBZ O
Pos=VBN O
Pos=PRP I
Pos=JJ O
Pos=IN O
Pos=PRP I
Pos=VBZ O
Pos=VBN O
Pos=TO O
Pos=VB O
Pos=NN I
Pos=NNS I
Pos=RB O
Pos=IN O
Pos=JJ O
Pos=TO O
Pos=DT O
Pos=VB O
Pos=IN O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=VBZ O
Pos=VB O
Pos=NN I
Pos=CC O
Pos=DT O
Pos=NN I
Pos=VBZ O
Pos=RB O
Pos=VB O
Pos=JJ O
Pos=. O

Pos=NNP I
Pos=, O
Pos=PRP I
Pos=VBD O
Pos=PRP$ I
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=`` O
Pos=MD O
Pos=RB O
Pos=VB O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=NN I
Pos=TO O
Pos=VB O
Pos=VBN O
Pos=IN O
Pos=NN I
Pos=NN I
Pos=NN I
Pos=. O
Pos='' O

Pos=NNS I
Pos=VBP O
Pos=EX I
Pos=VBZ O
Pos=JJ I
Pos=NN O
Pos=NN I
Pos=NN O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=JJ O
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=POS B
Pos=NN I
Pos=IN O
Pos=NNS I
Pos=MD O
Pos=VB O
Pos=VBN O
Pos=JJR O
Pos=IN O
Pos=JJ O
Pos=. O

Pos=CC O
Pos=, O
Pos=PRP I
Pos=VBP O
Pos=, O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=POS B
Pos=NN I
Pos=MD O
Pos=RB O
Pos=VB O
Pos=DT I
Pos=NN I
Pos=NN O
Pos=JJ O
Pos=. O

Pos=NNP I
Pos=VBD O
Pos=RB O
Pos=VBG O
Pos=DT I
Pos=NNS I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=POS B
Pos=NN I
Pos=NNP B
Pos=. O

Pos=IN O
Pos=JJ I
Pos=NN I
Pos=PRP B
Pos=VBD O
Pos=TO O
Pos=$ I
Pos=CD I
Pos=CC O
Pos=CD I
Pos=NNS I
Pos=IN O
Pos=$ I
Pos=CD I
Pos=CC O
Pos=CD I
Pos=NNS I
Pos=JJ B
Pos=NNP I
Pos=. O

Pos=NNS I
Pos=VBD O
Pos=IN O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=VBZ O
Pos=JJ I
Pos=IN O
Pos=CD I
Pos=NNS I
Pos=, O
Pos=DT I
Pos=NN I
Pos=MD O
Pos=VB O
Pos=VBN O
Pos=TO O
Pos=VB O
Pos=NNS I
Pos=TO O
Pos=CD I
Pos=NN I
Pos=, O
Pos=DT O
Pos=TO O
Pos=VB O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=CC O
Pos=VB O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=NN I
Pos=VBZ O
Pos=JJ O
Pos=. O

Pos=NNP I
Pos=POS B
Pos=NNP I
Pos=NN I

Pos=DT I
Pos=NN I
Pos=VBD O
Pos=NNS I
Pos=IN O
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NNS I
Pos=IN O
Pos=NNS I
Pos=VBN O
Pos=. O

Pos=JJ I
Pos=NN I
Pos=NNS I
Pos=VBD O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=NN I
Pos=VBZ O
Pos=VBN O
Pos=TO O
Pos=VB O
Pos=PRP I
Pos=IN O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=NN I
Pos=, O
Pos=WDT I
Pos=VBZ O
Pos=VBN O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=CD I
Pos=, O
Pos=WRB O
Pos=DT I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=VBD O
Pos=JJR I
Pos=IN I
Pos=CD I
Pos=NNS I
Pos=. O

Pos=NN I
Pos=NNS I
Pos=VBP O
Pos=IN O
Pos=IN O
Pos=DT I
Pos=VBG I
Pos=NN I
Pos=DT B
Pos=JJ I
Pos=NN I
Pos=NN I
Pos=MD O
Pos=VB O
Pos=PRP$ I
Pos=NN I
Pos=RB O
Pos=TO O
Pos=JJ I
Pos=NNS I
Pos=, O
Pos=VBG O
Pos=DT I
Pos=NN I
Pos=NN I
Pos=IN O
Pos=IN O
Pos=DT I
Pos=NNS I
Pos=IN O
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=. O

Pos=RB O
Pos=IN O
Pos=DT I
Pos=NNP I
Pos=NNP I
Pos=NN I
Pos=NN I
Pos=, O
Pos=DT I
Pos=NN I
Pos=VBD O
Pos=VBN O
Pos=IN O
Pos=CD I
Pos=NNS I
Pos=, O
Pos=IN O
Pos=IN O
Pos=CD I
Pos=NNS I
Pos=JJ B
Pos=NNP I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=. O

Pos=DT I
Pos=NNP I
Pos=NN I
Pos=VBD O
Pos=RB O
Pos=VBG O
Pos=NNS I
Pos=IN O
Pos=CD I
Pos=NN I
Pos=, O
Pos=IN O
Pos=IN O
Pos=CD I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=JJ B
Pos=NNP I
Pos=. O

Pos=IN O
Pos=NNP I
Pos=IN O
Pos=NNP I
Pos=, O
Pos=DT I
Pos=NNP I
Pos=NN I
Pos=VBD O
Pos=IN O
Pos=NN I
Pos=IN O
Pos=CD I
Pos=NN I
Pos=, O
Pos=IN O
Pos=IN O
Pos=NNP I
Pos=POS B
Pos=NNP I
Pos=NN I
Pos=IN O
Pos=CD I
Pos=NN I
Pos=. O

Pos=IN O
Pos=DT I
Pos=NNP I
Pos=NNP I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=, O
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=NN I
Pos=VBD O
Pos=IN O
Pos=$ I
Pos=CD I
Pos=DT B
Pos=NN I
Pos=, O
Pos=IN O
Pos=CD I
Pos=NNS I
Pos=. O

Pos=VBN I
Pos=NN I
Pos=VBD O
Pos=DT I
Pos=NN I
Pos=CD I
Pos=CD I
Pos=NNS I
Pos=. O

Pos=IN O
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=NNP B
Pos=, O
Pos=NN I
Pos=VBD O
Pos=VBN O
Pos=IN O
Pos=$ I
Pos=CD I
Pos=DT B
Pos=NN I
Pos=. O

Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=VBD O
Pos=PRP I
Pos=VBD O
Pos=TO O
Pos=VB O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=IN O
Pos=$ I
Pos=CD I
Pos=DT B
Pos=NN I
Pos=. O

Pos=IN O
Pos=DT I
Pos=NNP I
Pos=CD I
Pos=NN I
Pos=TO O
Pos=NNP I
Pos=NNP I
Pos=POS B
Pos=NN I
Pos=, O
Pos=NNP I
Pos=NNP I
Pos=VBD O
Pos=DT I
Pos=NN I
Pos=VBZ O
Pos=NN O
Pos=TO O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=NN I
Pos=IN O
Pos=DT O
Pos=RB O
Pos=IN O
Pos=NNP I
Pos=CD I
Pos=. O

Pos=DT I
Pos=NN I
Pos=, O
Pos=VBN O
Pos=TO O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NNP I
Pos=CC I
Pos=NNP I
Pos=NNP I
Pos=, O
Pos=VBD O
Pos=DT I
Pos=NN I
Pos=VBZ O
Pos=RB O
Pos=JJ O
Pos=IN O
Pos=VBG O
Pos=JJ I
Pos=NN I
Pos=. O

Pos=DT I
Pos=NNP I
Pos=NNP I
Pos=NN I
Pos=VBD O
Pos=TO O
Pos=VB O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=. O

Pos=DT I
Pos=$ I
Pos=JJ I
Pos=NN I
Pos=VBZ O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=RB I
Pos=$ I
Pos=CD I
Pos=CD I
Pos=. O

Pos=NNP I
Pos=NNP I
Pos=RB O
Pos=VBZ O
Pos=CD I
Pos=NNS I
Pos=JJ O
Pos=. O

Pos=PRP$ I
Pos=NN I
Pos=VBD O
Pos=IN O
Pos=$ I
Pos=CD I
Pos=, O
Pos=IN O
Pos=$ I
Pos=CD I
Pos=, O
Pos=IN O
Pos=JJ I
Pos=JJ I
Pos=NN I
Pos=. O

Pos=DT I
Pos=NN I
Pos=VBZ O
Pos=DT I
Pos=NNP I
Pos=, I
Pos=NNP I
Pos=, I
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=NNS I
Pos=. O

Pos=NNP I
Pos=NNP I
Pos=RB O
Pos=VBD O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=PRP I
Pos=VBD O
Pos=PRP$ I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=TO O
Pos=CD I
Pos=NN I
Pos=. O

Pos=PRP I
Pos=RB O
Pos=VBZ O
Pos=CD I
Pos=NNP I
Pos=NNP I
Pos=JJ I
Pos=NNS I
Pos=, O
Pos=VBG O
Pos=CD I
Pos=NNS I
Pos=VBD O
Pos=JJ I
Pos=NNP I
Pos=IN O
Pos=$ I
Pos=CD I
Pos=TO I
Pos=$ I
Pos=CD I
Pos=DT B
Pos=NN I
Pos=. O

Pos=NNP I
Pos=JJ I
Pos=NNP I
Pos=NNP I
Pos=CC I
Pos=NNP I
Pos=NNP I
Pos=NN O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=, O
Pos=DT I
Pos=JJ I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=. O

Pos=DT I
Pos=JJ I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=VBZ O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=, O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=. O

Pos=DT O
Pos=NNP I
Pos=NNP I
Pos=CC O
Pos=NNP I
Pos=NNP I
Pos=VBP O
Pos=VBN O
Pos=IN O
Pos=NNP I
Pos=. O

Pos=NN I
Pos=NNS I
Pos=, O
Pos=VBG O
Pos=IN O
Pos=RBS I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=IN O
Pos=NN I
Pos=VBN O
Pos=IN O
Pos=NN I
Pos=, O
Pos=VBP O
Pos=VBG O
Pos=IN O
Pos=, O
Pos=VBG O
Pos=RB O
Pos=CC O
Pos=VBG O
Pos=TO O
Pos=VB O
Pos=NN I
Pos=. O

Pos=NNP I
Pos=, I
Pos=VBG I
Pos=CC I
Pos=NN I
Pos=NNS I
Pos=VBP O
Pos=VBN O
Pos=NN I
Pos=NNS I
Pos=, O
Pos=VBN O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=CC O
Pos=JJ I
Pos=JJ I
Pos=NN I
Pos=, O
Pos=VBG O
Pos=JJR I
Pos=NNS I
Pos=CC O
Pos=VBD I
Pos=NN I
Pos=IN O
Pos=NN I
Pos=NN I
Pos=. O

Pos=JJ I
Pos=NNS I
Pos=VBP O
Pos=PRP I
Pos=VBP O
Pos=NN I
Pos=NNS I
Pos=TO O
Pos=VB O
Pos=IN O
Pos=JJS O
Pos=RB O
Pos=RB O
Pos=IN O
Pos=NN I
Pos=CC O
Pos=RB O
Pos=RBR O
Pos=IN O
Pos=DT I
Pos=JJ I
Pos=JJ I
Pos=NNS I
Pos=. O

Pos=DT I
Pos=VBZ O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=NNS I
Pos=WRB O
Pos=NN I
Pos=NN I
Pos=VBD O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NN I
Pos=, O
Pos=VBG O
Pos=TO O
Pos=VB O
Pos=NN I
Pos=CC O
Pos=VB O
Pos=NNP I
Pos=NN I
Pos=RBR O
Pos=JJ O
Pos=RB O
Pos=. O

Pos=`` O
Pos=NN I
Pos=VBZ O
Pos=VBN O
Pos=IN O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=NNS I
Pos=IN O
Pos=NN I
Pos=NN I
Pos=, O
Pos=CC O
Pos=NNS I
Pos=VBP O
Pos=VBG O
Pos=TO O
Pos=VB O
Pos=IN O
Pos='' O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=`` O
Pos=RB O
Pos=TO O
Pos=CC O
Pos=RB O
Pos=JJR O
Pos=IN O
Pos=DT I
Pos=NN I
Pos=NN I
Pos=, O
Pos='' O
Pos=VBD O
Pos=NNP I
Pos=NNP I
Pos=, O
Pos=NN I
Pos=IN O
Pos=NNS I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=. O

Pos=NNS I
Pos=VBN O
Pos=RB O
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=NNP I
Pos=VBD O
Pos=PRP I
Pos=VBP O
Pos=PRP$ I
Pos=JJ I
Pos=, I
Pos=NN I
Pos=CC I
Pos=NN I
Pos=NNS I
Pos=TO O
Pos=VB O
Pos=IN I
Pos=CD I
Pos=NN I
Pos=DT B
Pos=NN I
Pos=. O

Pos=RB I
Pos=CD I
Pos=NN I
Pos=IN O
Pos=DT I
Pos=CD I
Pos=NNS I
Pos=VBN O
Pos=VBN O
Pos=PRP$ I
Pos=JJ I
Pos=NNS I
Pos=TO O
Pos=VB O
Pos=, O
Pos=VBN O
Pos=IN O
Pos=CD I
Pos=NN I
Pos=WP B
Pos=VBD O
Pos=VBN O
Pos=TO O
Pos=VB I
Pos=NN I
Pos=TO O
Pos=VB O
Pos=NNS I
Pos=IN O
Pos=JJ I
Pos=NNS I
Pos=. O

Pos=`` O
Pos=DT I
Pos=VBZ O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=NN I
Pos=NN I
Pos=IN O
Pos=CD I
Pos=IN O
Pos=PRP I
Pos=VBP O
Pos=VBN O
Pos=JJ I
Pos=DT I
Pos=JJ I
Pos=CC I
Pos=JJ I
Pos=NN I
Pos=IN O
Pos=VBN I
Pos=NN I
Pos=NNS I
Pos=, O
Pos='' O
Pos=VBD O
Pos=NNP I
Pos=NNP I
Pos=, O
Pos=DT I
Pos=NN I
Pos=NNS I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=NNP I
Pos=IN O
Pos=NNP I
Pos=. O

Pos=DT I
Pos=NN I
Pos=IN O
Pos=NNS I
Pos=CC I
Pos=NN I
Pos=NNS I
Pos=WDT B
Pos=VBD O
Pos=IN O
Pos=CD I
Pos=VBD O
Pos=NNS I
Pos=TO O
Pos=VB O
Pos=IN O
Pos=NN I
Pos=. O

Pos=NNP I
Pos=MD O
Pos=VB O
Pos=PRP$ I
Pos=NN I
Pos=RBR O
Pos=RB O
Pos=, O
Pos=VBG O
Pos=TO O
Pos=NN I
Pos=PRP B
Pos=VBD O
Pos=JJ O
Pos=TO O
Pos=VB O
Pos=. O

Pos=NNS I
Pos=VBP O
Pos=RB I
Pos=$ I
Pos=CD I
Pos=CD I
Pos=IN O
Pos=PRP$ I
Pos=JJ I
Pos=, I
Pos=JJ I
Pos=NN I
Pos=CC I
Pos=NN I
Pos=NNS I
Pos=, O
Pos=TO O
Pos=RB I
Pos=$ I
Pos=CD I
Pos=CD I
Pos=, O
Pos=CC O
Pos=IN I
Pos=CD I
Pos=NN I
Pos=IN O
Pos=JJ I
Pos=JJ I
Pos=NN I
Pos=, O
Pos=RB O
Pos=IN O
Pos=CD I
Pos=NN I
Pos=IN O
Pos=NNP I
Pos=IN O
Pos=CD I
Pos=. O

Pos=CC O
Pos=IN O
Pos=NN I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=VBN O
Pos=IN O
Pos=IN O
Pos=DT I
Pos=JJ I
Pos=NN I
Pos=, O
Pos=VBG I
Pos=NNS I
Pos=VBP O
Pos=JJ O
Pos=TO O
Pos=VB O
Pos=VBN O
Pos=RB O
Pos=IN O
Pos=JJR I
Pos=NN I
Pos=NNS I
Pos=. O

Pos=`` O
Pos=NNS I
Pos=VBP O
Pos=VBG O
Pos=`` O
Pos=DT I
Pos=NN I
Pos=POS O
Pos=IN O
Pos=, O
Pos='' O
Pos='' O
Pos=VBD O
Pos=NNP I
Pos=NNP I
Pos=. O

Pos=`` O
Pos=NNS I
Pos=MD O
Pos=RB O
Pos=VB O
Pos=JJ O
Pos=TO O
Pos=VB O
Pos=IN O
Pos=JJ I
Pos=NNS I
Pos=IN O
Pos=PRP I
Pos=VBP O
Pos=IN O
Pos=DT I
Pos=JJ I
Pos=CD I
Pos=CC I
Pos=CD I
Pos=NNS I
Pos=. O

Pos=NN I
Pos=NNS I
Pos=MD O
Pos=RB O
Pos=VB O
Pos=DT I
Pos=NN I
Pos=IN O
Pos=VBG O
Pos=NN I
Pos=NNS I
Pos=IN O
Pos=JJ I
Pos=NNS I
Pos=IN O
Pos=DT I
Pos=NN I
Pos=. O
Pos='' O

Pos=NNP I
Pos=NNP I
Pos=, O
Pos=DT I
Pos=NN I
Pos=IN O
